filename,Teff,logg,M_H,Radius,F070W,F090W,F1000W,F1065C,F1130W,F1140C,F115W,F1280W,F140M,F1500W,F150W,F150W2,F1550C,F162M,F164N,F1800W,F182M,F187N,F200W,F2100W,F210M,F212N,F2300C,F250M,F2550W,F277W,F300M,F322W2,F323N,F335M,F356W,F360M,F405N,F410M,F430M,F444W,F460M,F466N,F470N,F480M,F560W,F770W,H,[3.6],[4.5],J,Ks
sp_t425g316nc_m-0.5,425,4.5,-0.5,0.103700358,29.2014731,23.14964217,14.31348794,14.50957823,13.53338343,13.51293199,21.43762764,13.32587681,24.22508046,12.80118374,21.52804411,21.71783157,12.76870031,20.69351567,21.91439434,12.43417166,23.49841031,24.40861417,23.70906416,12.24495185,23.48756411,23.28504792,12.1455338,23.10391874,12.11485933,21.46059509,20.39076736,17.85446828,22.75293324,20.51158155,17.09720712,17.28949637,14.95057964,14.82994753,14.295489,14.43465538,14.05392881,14.18168327,14.14222305,14.30175651,16.17928103,15.54183832,21.14361355,17.40949882,14.33832899,21.17843838,23.79731213
sp_t425g1000nc_m-0.5,425,5,-0.5,0.0882,28.99372106,22.79432402,14.78149981,14.92712226,13.98242616,13.95633132,22.14538505,13.75256301,24.33928398,13.2191323,21.85416049,22.19442926,13.1806018,21.02496817,22.22045883,12.86054131,23.8476868,25.1250772,24.33337834,12.64770968,24.29644305,24.24312557,12.54925755,23.72447646,12.51106816,21.66677434,20.57395156,17.94529323,23.34527098,20.74884211,17.17653429,17.3728235,15.10511802,15.02719612,14.592267,14.76505736,14.490345,14.61081182,14.58005862,14.75111435,16.60890229,15.94213432,21.44218391,17.48136801,14.67841485,21.84623754,24.59310795
sp_t425g1780nc_m-0.5,425,5.25,-0.5,0.0805,28.86427252,22.63640252,15.04110722,15.15746787,14.23684479,14.20892326,22.57859632,13.98724525,24.4309546,13.45332469,22.08157474,22.48651186,13.4128273,21.26538078,22.44554351,13.09863872,24.09202056,25.54298903,24.69006449,12.87375872,24.75670975,24.77687591,12.77590981,24.08021771,12.73398414,21.77151831,20.659451,18.02271802,23.68061686,20.88409012,17.24787315,17.43896146,15.22249918,15.16494605,14.77512834,14.9579494,14.73211223,14.84010676,14.82546302,14.9991095,16.85131004,16.16306115,21.66696269,17.53625427,14.87780117,22.24373759,25.03858834
sp_t425g3160nc_m-0.5,425,5.5,-0.5,0.0805,28.51750871,22.31687525,15.10249496,15.18672019,14.29660417,14.26794325,22.83786818,14.02165907,24.31452144,13.49018925,22.12613382,22.59078716,13.44925688,21.33572374,22.49369418,13.13839343,24.17136748,25.77700326,24.86332029,12.90150702,25.04047731,25.13135052,12.80390981,24.25201916,12.75823185,21.6690012,20.53508048,17.91150337,23.82376076,20.81588461,17.13022471,17.30964606,15.15866231,15.11939211,14.77210535,14.95902588,14.77603501,14.86825857,14.87453266,15.04872111,16.89776819,16.18291357,21.71829941,17.39970395,14.88672622,22.45792886,25.30358367
sp_t450g10nc_m-0.5,450,3,-0.5,0.1356,29.40082227,23.29969502,13.11577016,13.42695821,12.46496628,12.45994811,20.01450884,12.28899479,23.95359969,11.86110553,21.1438592,20.59931087,11.82317649,20.21962374,22.00521356,11.49489373,22.68789607,22.49967178,21.72261201,11.39923105,21.06522813,20.51183113,11.31920657,21.29440039,11.31239013,20.30947331,19.41281308,17.6367233,20.94086151,19.67780861,16.92075103,17.0400986,14.66590838,14.49082672,13.73783646,13.7446358,13.14395225,13.18282368,13.19863411,13.32794718,15.10252692,14.49080592,20.84720203,17.11527665,13.61244643,19.75529983,21.26827554
sp_t450g17nc_m-0.5,450,3.23,-0.5,0.128789609,29.42640274,23.27095638,13.27235724,13.57399656,12.61057281,12.60282777,20.09863728,12.43505697,23.88873942,11.9967615,21.11292665,20.66656621,11.9616191,20.22283439,21.81462765,11.63219763,22.6951668,22.65002309,21.89059417,11.53101498,21.27059327,20.73075364,11.4495152,21.43275774,11.44097429,20.43177364,19.50744321,17.6556891,21.07214874,19.7421652,16.93126345,17.0512512,14.70495133,14.53720743,13.81491537,13.84027612,13.26666825,13.32063542,13.32804878,13.45572917,15.23885934,14.62703814,20.78407414,17.13496472,13.71542802,19.82499149,21.49282017
sp_t450g31nc_m-0.5,450,3.49,-0.5,0.124720409,29.40012844,23.21116788,13.39180802,13.6821557,12.71831759,12.70793712,20.15561989,12.54110374,23.7889394,12.09203911,21.03688177,20.70020288,12.05984537,20.17525904,21.60445718,11.7295309,22.66609375,22.77131479,22.02972637,11.62075852,21.45304519,20.94407174,11.53733759,21.54760167,11.52675501,20.51355488,19.56182482,17.62394578,21.18792973,19.77075924,16.89182397,17.01638873,14.69069152,14.53355854,13.84716476,13.89171912,13.34922917,13.41846722,13.4173635,13.54469765,15.33605743,14.72658961,20.69557841,17.10983179,13.77481047,19.87416653,21.69565455
sp_t450g100nc_m-0.5,450,4,-0.5,0.1173,29.26562299,23.01809032,13.64024447,13.90081318,12.93978218,12.92464258,20.3275995,12.76136346,23.59833524,12.28642058,20.90818136,20.7949121,12.25819851,20.07627195,21.27760178,11.92911164,22.63382013,23.05777067,22.36091986,11.80271651,21.89724498,21.498747,11.71568287,21.85034273,11.69901102,20.67332293,19.67206402,17.53004337,21.49038644,19.83141668,16.78446316,16.92855196,14.62697218,14.49861395,13.90025526,13.98521984,13.52016334,13.61976268,13.60025317,13.73332008,15.53582279,14.93022856,20.55442389,17.04326712,13.88403193,20.04688503,22.17882283
sp_t450g316nc_m-0.5,450,4.5,-0.5,0.104200368,29.10087239,22.74399282,14.03713162,14.25553032,13.3043256,13.28413179,20.73328622,13.12008509,23.5546085,12.62052462,20.9943887,21.07094512,12.59041187,20.16591446,21.25417976,12.26946658,22.79150686,23.5824931,22.90286753,12.11928978,22.60359738,22.35359518,12.03024427,22.39198077,12.00546065,20.93730458,19.89707358,17.54088128,22.02079587,20.03900012,16.78312882,16.95085569,14.67452102,14.57824171,14.07846951,14.20496267,13.83549266,13.955733,13.9224141,14.07073703,15.88473282,15.27371949,20.61176842,17.07896061,14.11527059,20.45652189,22.9056465
sp_t450g1000nc_m-0.5,450,5,-0.5,0.0886,28.91169765,22.42157969,14.49648026,14.66659633,13.74229526,13.71663747,21.41066192,13.54214827,23.68069785,13.02969394,21.31601761,21.55118022,12.99297128,20.49532326,21.53803143,12.68886469,23.14592254,24.28667347,23.53470524,12.51747474,23.39446011,23.28914959,12.42981328,22.99439693,12.39723258,21.16355341,20.0916434,17.63814482,22.58036597,20.27728085,16.86834325,17.03958828,14.83541242,14.77640815,14.37378341,14.53218299,14.26778658,14.38457386,14.35617747,14.51615398,16.30715045,15.66962406,20.90767955,17.1598506,14.45259687,21.11054805,23.68359276
sp_t450g1780nc_m-0.5,450,5.25,-0.5,0.0807,28.79054592,22.27470736,14.75655131,14.89843447,13.99532757,13.96774124,21.8298449,13.7790501,23.77939145,13.26401759,21.5364788,21.84647219,13.2244483,20.72992859,21.75827337,12.92844255,23.39901009,24.70582214,23.90197881,12.74617944,23.8511719,23.81645619,12.65979273,23.34804486,12.62394186,21.28473274,20.19116232,17.72348906,22.90465465,20.42172003,16.94768096,17.11404303,14.95922925,14.91807587,14.55893617,14.72796228,14.51304026,14.61932591,14.60470563,14.76800277,16.55211524,15.89482134,21.12530318,17.22477107,14.65471706,21.50104423,24.12563319
sp_t450g3160nc_m-0.5,450,5.5,-0.5,0.0807,28.44441214,21.95718887,14.81542631,14.92588772,14.05053804,14.02199995,22.0825875,13.81193343,23.67591596,13.29738697,21.57549149,21.95838126,13.25636211,20.79509757,21.80667279,12.96622235,23.48188214,24.93397838,24.08090882,12.77291107,24.12794173,24.1618129,12.68762102,23.51767835,12.64863167,21.19428848,20.07706152,17.61608399,23.03582977,20.36159449,16.83397747,16.98864347,14.89795603,14.87247559,14.55346012,14.72756112,14.55590878,14.64756526,14.65218449,14.81660327,16.59751887,15.91643894,21.16985603,17.09351451,14.66169186,21.71550131,24.3846162
sp_t475g10nc_m-0.5,475,3,-0.5,0.1371,29.09473651,22.66489804,12.87930723,13.20497294,12.27155768,12.266458,19.35907879,12.10764304,23.21914471,11.70954512,20.51048483,19.9345936,11.67350399,19.59603836,21.39687432,11.35679804,21.99364464,21.75318476,21.0045678,11.28373175,20.33577569,19.78982127,11.21083842,20.71987355,11.20592352,19.78819667,18.94698768,17.31427205,20.4110306,19.26256864,16.60679414,16.71546989,14.36171984,14.21849994,13.50037445,13.51377009,12.93083493,12.96186464,12.98639733,13.11138779,14.82462619,14.25255665,20.25122283,16.79451096,13.38631873,19.10264009,20.54102741
sp_t475g17nc_m-0.5,475,3.23,-0.5,0.130013512,29.15011603,22.66152713,13.03954799,13.35549181,12.42016522,12.41235085,19.44994563,12.25618789,23.1703015,11.84809522,20.50235393,20.01296734,11.81463422,19.61857255,21.21285493,11.49657771,22.01747714,21.91323469,21.17853935,11.41883141,20.54492644,20.00215793,11.34474088,20.85610867,11.3383311,19.92094988,19.05017678,17.34046034,20.52971176,19.32822812,16.62317347,16.7312948,14.40915063,14.2727374,13.58546961,13.61468381,13.05817617,13.10402511,13.11941573,13.24289531,14.96708485,14.39151315,20.19838188,16.8193665,13.49460754,19.17277889,20.76716427
sp_t475g31nc_m-0.5,475,3.49,-0.5,0.125727098,29.15561524,22.63185045,13.16031394,13.46498673,12.52900414,12.51853463,19.51062626,12.36450301,23.09068971,11.94472281,20.45346806,20.05702181,11.91386683,19.59596362,21.00821872,11.59487371,22.00155112,22.04316523,21.32084762,11.51063099,20.72729614,20.20540737,11.43481308,20.96700315,11.42676664,20.01229067,19.11169754,17.31642059,20.63169363,19.35874208,16.59007946,16.70147149,14.40501296,14.27769348,13.62590054,13.67103324,13.14430109,13.20513827,13.21164236,13.3345127,15.06916138,14.4920072,20.12500611,16.79929415,13.55881432,19.22042304,20.96754282
sp_t475g100nc_m-0.5,475,4,-0.5,0.1181,29.09202394,22.52607906,13.40412831,13.680395,12.7466993,12.73136203,19.68240764,12.58215028,22.93985064,12.1356904,20.37189687,20.17009484,12.10911289,19.54461994,20.68151021,11.79112286,21.98414481,22.33609075,21.64873881,11.69224948,21.1558447,20.7282494,11.61305072,21.25148928,11.59969056,20.18721675,19.22938969,17.23399674,20.89722554,19.41809199,16.49156322,16.61974538,14.35818757,14.25552565,13.6901684,13.76962597,13.31771965,13.40898613,13.39632058,13.52329776,15.27136503,14.6923615,20.01983238,16.73848054,13.67357067,19.38531813,21.43162656
sp_t475g316nc_m-0.5,475,4.5,-0.5,0.104700373,28.99566828,22.34657188,13.78814553,14.02516458,13.10035037,13.08020995,20.09205703,12.93363716,22.93587703,12.46076559,20.49496275,20.47174828,12.43323616,19.67356838,20.65710349,12.123738,22.14713337,22.83620353,22.17199507,12.00549319,21.81586613,21.52703149,11.92455218,21.75281704,11.90333508,20.45562946,19.44914098,17.25289758,21.37259473,19.61153289,16.49605683,16.64356136,14.42063165,14.34580774,13.87766991,13.99287263,13.63417201,13.74700734,13.71948921,13.8584464,15.61224069,15.02588763,20.11483098,16.77749855,13.90925486,19.79928856,22.11124965
sp_t475g1000nc_m-0.5,475,5,-0.5,0.0889,28.8306683,22.07530655,14.24302137,14.43374961,13.53186606,13.50649949,20.75942528,13.35498758,23.08902087,12.86535035,20.83228036,20.96989789,12.83121851,20.0202786,20.9374428,12.5399619,22.51528106,23.53730983,22.81502066,12.40289925,22.59707072,22.44902267,12.32367243,22.34026782,12.2947688,20.70547078,19.6579336,17.36281001,21.90421814,19.85220204,16.59302025,16.7427134,14.59524968,14.55253043,14.17859615,14.32345636,14.06771972,14.18035123,14.15458787,14.30474025,16.03271608,15.42087941,20.42666075,16.87234872,14.25015001,20.45662045,22.87887193
sp_t475g1780nc_m-0.5,475,5.25,-0.5,0.081,28.71879187,21.93662164,14.49693616,14.66067917,13.77731313,13.75001932,21.16626629,13.58792205,23.19456065,13.09374676,21.04943425,21.2675896,13.05615132,20.25225806,21.15222232,12.77472039,22.76761736,23.94654767,23.18044791,12.62804947,23.04056537,22.96082124,12.5504599,22.68170908,12.51826529,20.83399515,19.76194656,17.44975345,22.20775779,19.99605816,16.67381546,16.8181196,14.72027283,14.69321846,14.36128031,14.51667637,14.31012955,14.41387189,14.39962632,14.55344446,16.27228527,15.64201225,20.63993366,16.94024489,14.44948466,20.84233765,23.30753106
sp_t475g3160nc_m-0.5,475,5.5,-0.5,0.081,28.37246146,21.61291567,14.55295129,14.68639202,13.82762474,13.79927672,21.3958418,13.61918019,23.09075074,13.12342555,21.07560861,21.37381847,13.0835193,20.30529649,21.19118584,12.8100068,22.85261373,24.17440358,23.36472272,12.65323063,23.31174712,23.29805774,12.5772818,22.84621994,12.54218382,20.75628834,19.65833909,17.34569798,22.32541154,19.94203405,16.56360739,16.69709143,14.65992007,14.64642576,14.35266115,14.51456265,14.35222527,14.44306298,14.4464867,14.60222497,16.31641877,15.66352839,20.6714006,16.81419046,14.45447341,21.04092733,23.56090488
sp_t500g10nc_m-0.5,500,3,-0.5,0.1383,28.80276793,22.08224996,12.67130932,13.0099862,12.10273656,12.09744459,18.79286537,11.94845136,22.58081887,11.57866867,19.95588181,19.35851659,11.54499988,19.05424658,20.8611103,11.23911555,21.37737547,21.09785266,20.37229467,11.18390876,19.69467151,19.16528111,11.11669566,20.21778784,11.11291997,19.32099035,18.53180009,17.02873617,19.9616888,18.90110443,16.33108717,16.4324839,14.09527321,13.97851588,13.29128625,13.31100679,12.74539165,12.76930264,12.80141967,12.92197845,14.5762631,14.04316878,19.7305107,16.51343477,13.1878989,18.54568734,19.90311575
sp_t500g17nc_m-0.5,500,3.23,-0.5,0.131121479,28.87858007,22.10248897,12.8314057,13.15962172,12.25105998,12.24311643,18.90089038,12.09700817,22.53701286,11.71703435,19.95668688,19.45144251,11.68547529,19.08243845,20.67554589,11.37800496,21.40967735,21.2574118,20.54495289,11.31883272,19.90073319,19.36489125,11.2506877,20.34618656,11.24552898,19.45800309,18.63841288,17.05643101,20.062778,18.96192908,16.34758913,16.44743707,14.14427976,14.03458128,13.37877035,13.41194007,12.8722427,12.91060017,12.93306563,13.05254138,14.71978153,14.18001168,19.68051666,16.53782409,13.29633038,18.62428731,20.12457676
sp_t500g31nc_m-0.5,500,3.49,-0.5,0.126730443,28.91178897,22.09731877,12.9527978,13.26931709,12.3602399,12.34965851,18.96292634,12.20572246,22.47157736,11.81388979,19.92588698,19.50154281,11.78458854,19.07543797,20.47510741,11.47598756,21.40637302,21.39403508,20.69084761,11.41113757,20.08437972,19.55970518,11.34145742,20.45350272,11.33488149,19.55792192,18.70680918,17.03817184,20.15114323,18.99251437,16.31886615,16.42086429,14.14688556,14.04535874,13.42469561,13.47103853,12.95984644,13.01299228,13.0263546,13.1453011,14.82521945,14.27987725,19.61616476,16.52111067,13.36325912,18.66872182,20.32425225
sp_t500g100nc_m-0.5,500,4,-0.5,0.1187,28.91733608,22.06998597,13.19670698,13.48568097,12.57881545,12.56325316,19.14039287,12.42481732,22.35229738,12.00614967,19.88239335,19.63129893,11.98123009,19.06128317,20.15142529,11.67323036,21.40518236,21.69440533,21.01795702,11.59623508,20.5032568,20.05548003,11.5234089,20.72338287,11.51217833,19.74861997,18.83478928,16.96895187,20.38423228,19.05178535,16.23085361,16.34677426,14.11770015,14.03765423,13.50221289,13.57708432,13.13788764,13.22135941,13.21515802,13.33706374,15.03318895,14.48026216,19.53627753,16.46790482,13.48575177,18.82844287,20.77493066
sp_t500g316nc_m-0.5,500,4.5,-0.5,0.105100378,28.88979326,21.98552789,13.56762431,13.81987723,12.92169458,12.90140316,19.54225687,12.7684663,22.38510508,12.3224081,20.04190881,19.94596733,12.29743818,19.22840211,20.13293084,11.99793797,21.57850677,22.18188151,21.52744271,11.90547724,21.12810839,20.8082772,11.83117403,21.18480368,11.81271894,20.01897003,19.04904783,16.99649559,20.80484026,19.22929829,16.24182181,16.37259912,14.19546866,14.13934073,13.69952714,13.80484408,13.45630491,13.56208255,13.53993881,13.67102668,15.3667402,14.80272269,19.66532213,16.51066988,13.72668032,19.23258675,21.41710722
sp_t500g1000nc_m-0.5,500,5,-0.5,0.0893,28.74091937,21.74869978,14.01269528,14.220911,13.34237694,13.31713426,20.17775628,13.18353563,22.55222009,12.71782763,20.38877897,20.44057108,12.68669801,19.58569209,20.40236121,12.40630516,21.94400825,22.86215476,22.16268474,12.29772149,21.88538012,21.70205529,12.22527442,21.74803941,12.19901411,20.28210049,19.26175791,17.11036491,21.30123788,19.46332803,16.34156465,16.472692,14.37603292,14.34744348,13.99911507,14.13140809,13.88316507,13.99127051,13.9683245,14.10975067,15.77829334,15.19021789,19.98540653,16.60978169,14.06371793,19.8712097,22.1601749
sp_t500g1780nc_m-0.5,500,5.25,-0.5,0.0812,28.65022018,21.62056935,14.26563691,14.44796544,13.5857564,13.55865599,20.57273585,13.41756144,22.66552453,12.94552546,20.60884761,20.74134473,12.91053351,19.82124903,20.61603752,12.64119651,22.2004377,23.26975762,22.53215578,12.52401572,22.32473801,22.20789981,12.45328392,22.08451877,12.42348831,20.42460483,19.37660824,17.2048056,21.58932123,19.61173835,16.4296376,16.55521561,14.50785231,14.49293321,14.18511728,14.32791179,14.12833959,14.22927878,14.21579771,14.36129173,16.01831809,15.41154605,20.2006131,16.68645191,14.26614343,20.25261731,22.58412686
sp_t500g3160nc_m-0.5,500,5.5,-0.5,0.0812,28.3058645,21.29510671,14.31680439,14.47014359,13.62962812,13.60146275,20.78635488,13.44584154,22.56584463,12.97031437,20.63010993,20.84619445,12.93235821,19.86958074,20.64926034,12.67269045,22.28017502,23.48508575,22.71039945,12.54655448,22.58064646,22.52801571,12.47776212,22.23723003,12.44489425,20.35313869,19.27675488,17.10164839,21.6883258,19.557788,16.32022637,16.43453885,14.44766607,14.44446822,14.17309959,14.32283149,14.16725746,14.25654266,14.25897733,14.4067163,16.05733321,15.42985292,20.22586674,16.56228067,14.2677734,20.44253496,22.82250162
sp_t525g10nc_m-0.5,525,3,-0.5,0.1394,28.51217107,21.55024485,12.47823554,12.82911062,11.94658823,11.94094801,18.33267945,11.80004503,22.00584634,11.45847853,19.45416161,18.87362904,11.42764325,18.56867621,20.37466113,11.13289664,20.80940724,20.50162655,19.79328376,11.09230137,19.10895166,18.6027379,11.0298179,19.75979884,11.02654974,18.88457307,18.14457069,16.76436179,19.56329134,18.57338015,16.07804984,16.17444441,13.85206955,13.75804148,13.09907798,13.12498818,12.57690719,12.59404382,12.63269953,12.74846632,14.3442827,13.85006698,19.25697423,16.25604776,13.00597666,18.08636414,19.32145634
sp_t525g17nc_m-0.5,525,3.23,-0.5,0.132129447,28.60835082,21.59071943,12.64237018,12.98176013,12.09813478,12.08994987,18.43163488,11.95176927,21.97318797,11.59911463,19.46705746,18.96416369,11.56988472,18.60540612,20.19291813,11.27263584,20.85932298,20.66946229,19.97501777,11.22845846,19.322558,18.80110755,11.16517616,19.88991567,11.16065803,19.03436177,18.2630028,16.79829887,19.65532572,18.63457643,16.09904044,16.19312983,13.90604854,13.81920065,13.19174884,13.22885362,12.70570553,12.73706509,12.76570172,12.88114537,14.49289018,13.98816316,19.21726768,16.28445697,13.11739585,18.156877,19.54912617
sp_t525g31nc_m-0.5,525,3.49,-0.5,0.127633788,28.67175817,21.61007691,12.76499478,13.09201565,12.20834884,12.19759396,18.497746,12.06180165,21.91759938,11.69681915,19.44743602,19.02037854,11.66935348,18.60684153,19.99416334,11.37063573,20.86660377,20.80917006,20.12297693,11.3214065,19.5062912,18.98710607,11.25677159,19.99319432,11.25098201,19.14138994,18.337559,16.78443395,19.73052064,18.66383292,16.07326486,16.16861354,13.91292281,13.83389792,13.24155173,13.28947244,12.79372895,12.83968205,12.85909324,12.97435323,14.60098313,14.08721984,19.15872958,16.26986128,13.18587726,18.20156735,19.74731633
sp_t525g100nc_m-0.5,525,4,-0.5,0.1193,28.73780624,21.64390657,13.00951236,13.30900468,12.4280857,12.41230863,18.67386036,12.28235518,21.82387786,11.89036216,19.43246503,19.15836465,11.86707094,18.61906096,19.67417923,11.56837673,20.88253947,21.11686714,20.45156444,11.50885771,19.92006099,19.46013705,11.44128712,20.25092075,11.43134239,19.3470708,18.47662343,16.72698717,19.93378452,18.72189466,15.99422465,16.10079256,13.89850492,13.83849263,13.33029578,13.40129171,12.97445191,13.05054612,13.05045704,13.1679627,14.81404448,14.28664972,19.09549924,16.22301764,13.3143261,18.35179338,20.18917882
sp_t525g316nc_m-0.5,525,4.5,-0.5,0.105500383,28.77890406,21.64872495,13.36568967,13.63083883,12.75934708,12.73880933,19.06786689,12.61659723,21.89111551,12.19744851,19.62706593,19.48198552,12.17492275,18.82216397,19.66673376,11.8846458,21.06597836,21.59140173,20.94457949,11.8132592,20.51060302,20.16655911,11.7444411,20.66713046,11.72793699,19.6118914,18.68064647,16.7612265,20.29419936,18.87792566,16.00979627,16.12588205,13.99077707,13.95136231,13.53764192,13.63377884,13.29510059,13.39371627,13.37672043,13.5005101,15.1377329,14.59498274,19.25486936,16.26711826,13.56054781,18.74376588,20.79372554
sp_t525g1000nc_m-0.5,525,5,-0.5,0.0896,28.66443724,21.45613307,13.80350156,14.02661996,13.1724377,13.14723546,19.66685481,13.02738687,22.06850269,12.5865611,19.9855001,19.96685946,12.55857048,19.19186995,19.92910108,12.28771045,21.43215977,22.25857379,21.57677695,12.20263894,21.25315939,21.04056716,12.13562685,21.21142535,12.11133773,19.8930868,18.90280757,16.88346878,20.75697272,19.10838015,16.11661638,16.23170376,14.1809336,14.1647278,13.83943941,13.96010823,13.71853335,13.82190033,13.80187022,13.93542628,15.54495319,14.97702283,19.58448418,16.3746126,13.89747447,19.35375393,21.52034868
sp_t525g1780nc_m-0.5,525,5.25,-0.5,0.0814,28.5807258,21.33556825,14.06178332,14.26000662,13.41845911,13.3914291,20.04102616,13.26704107,22.18309112,12.81714543,20.20481557,20.26154743,12.78512502,19.42707225,20.13677251,12.52569906,21.68317228,22.65100066,21.93674532,12.43258353,21.67438736,21.5267306,12.36720176,21.53672794,12.33900464,20.04213251,19.02002611,16.98011005,21.05381098,19.26028594,16.20652452,16.3151695,14.31507263,14.3107732,14.02477066,14.15538435,13.96154713,14.05902494,14.0466034,14.18419449,15.78485734,15.20566922,19.79759728,16.45429753,14.09845229,19.72175349,21.92686117
sp_t525g3160nc_m-0.5,525,5.5,-0.5,0.0814,28.23955394,21.00369829,14.10190851,14.27236116,13.45136425,13.42338149,20.23677695,13.28726223,22.08671339,12.83304459,20.22323216,20.36333447,12.79751223,19.47261597,20.16564112,12.54975287,21.7630654,22.86737851,22.1201671,12.44914554,21.93161262,21.84683311,12.38595774,21.68811952,12.35462662,19.98450148,18.93167511,16.88068624,21.114471,19.20671852,16.10064414,16.1986801,14.25667814,14.26236337,14.01092029,14.14936124,13.99930159,14.08681031,14.08860293,14.22927244,15.81902722,15.21273096,19.81896545,16.33500391,14.09882017,19.90229273,22.16595499
sp_t550g10nc_m-0.5,550,3,-0.5,0.1405,28.22199264,21.05666827,12.29677418,12.65932878,11.79944044,11.7932805,17.9272514,11.65954891,21.48546857,11.34588752,19.00081545,18.44211458,11.31833267,18.13458868,19.93352448,11.03483,20.29060747,19.96532216,19.26860531,11.00694858,18.58025768,18.10144521,10.94856478,19.34626522,10.94527946,18.48146178,17.78600344,16.52219414,19.20772001,18.27545854,15.84841074,15.94100885,13.63348806,13.55891013,12.92562963,12.9573255,12.42679255,12.43772841,12.48130126,12.59206028,14.12786825,13.67071994,18.82585173,16.02286381,12.8421028,17.68144445,18.797722
sp_t550g17nc_m-0.5,550,3.23,-0.5,0.133045382,28.34313707,21.1229973,12.46704513,12.81673559,11.95667165,11.94812119,18.0252743,11.81687593,21.46429523,11.49068657,19.02406115,18.53551007,11.46402262,18.17778881,19.75507713,11.17713645,20.35472915,20.13675223,19.45565749,11.14530871,18.79716885,18.29535521,11.08614227,19.47572779,11.08178651,18.64164735,17.91522129,16.56084618,19.2934615,18.33810748,15.87229194,15.96235849,13.68993577,13.62283561,13.02120133,13.0621373,12.55533351,12.58013325,12.61404743,12.7253402,14.28194905,13.81114434,18.79706014,16.05375789,12.95451854,17.75209332,19.02733692
sp_t550g31nc_m-0.5,550,3.49,-0.5,0.128437132,28.43531233,21.16555142,12.59241514,12.92908273,12.06939549,12.05840349,18.09513884,11.92947649,21.41773236,11.59036404,19.01282451,18.59695469,11.56495974,18.18462989,19.55743587,11.27597489,20.37267174,20.27865203,19.60619141,11.23952945,18.98151034,18.47412711,11.17913347,19.576146,11.17366132,18.75613864,17.99692391,16.55126736,19.35752926,18.36606197,15.84923379,15.93987673,13.70011401,13.64075825,13.07429344,13.12398626,12.64361835,12.68275789,12.70735696,12.81899519,14.39310921,13.91022238,18.7443045,16.04115729,13.02430926,17.79851608,19.22480692
sp_t550g100nc_m-0.5,550,4,-0.5,0.1199,28.55216834,21.25170021,12.83383527,13.14263572,12.28720583,12.27123969,18.27245283,12.14822054,21.35115711,11.78252918,19.02373871,18.74353281,11.76090744,18.21950024,19.24637023,11.47139899,20.40617227,20.58968308,19.93314495,11.42633298,19.38665056,18.92181036,11.36331081,19.81246407,11.35406381,18.96653371,18.13950308,16.50166491,19.52289097,18.41389415,15.77521417,15.87332864,13.69751645,13.65554504,13.17291901,13.24023041,12.82589624,12.89455274,12.90021035,13.01313042,14.6060159,14.10335632,18.69726747,15.99638147,13.1573144,17.94418261,19.65438118
sp_t550g316nc_m-0.5,550,4.5,-0.5,0.106000383,28.65920367,21.33092027,13.17676875,13.45298208,12.60795233,12.58716941,18.65321836,12.47312306,21.44200354,12.08093718,19.24173314,19.06769318,12.06073654,18.44608461,19.24483579,11.77926972,20.59868637,21.05549247,20.41426552,11.72507821,19.95309338,19.59124562,11.66086318,20.19005004,11.64570292,19.22808891,18.33689372,16.54172615,19.82846266,18.54994924,15.79463356,15.89791414,13.80138361,13.77701431,13.38740907,13.47505172,13.14589349,13.23746039,13.22545019,13.34255821,14.92048075,14.3977971,18.8746548,16.04139479,13.40631734,18.31772297,20.23060838
sp_t550g1000nc_m-0.5,550,5,-0.5,0.0898,28.58917361,21.19678356,13.61344942,13.8491152,13.01995523,12.99475943,19.2196282,12.88514372,21.62821725,12.46968873,19.6121419,19.54277101,12.44478637,18.82841051,19.50357021,12.18261767,20.96988661,21.7162956,21.04900485,12.11676765,20.68975679,20.45335106,12.05414725,20.72698057,12.03133653,19.53486384,18.57649569,16.67766731,20.26554265,18.78425158,15.91367676,16.01520519,14.005247,14.0001145,13.69582768,13.80589432,13.57057641,13.66919592,13.65214257,13.77868455,15.33000807,14.77976664,19.21389012,16.16239408,13.74789627,18.89671712,20.94959591
sp_t550g1780nc_m-0.5,550,5.25,-0.5,0.0816,28.51076738,21.04944261,13.86483272,14.07655375,13.25889275,13.23204042,19.56827448,13.11982477,21.75187443,12.69427124,19.84032605,19.82996516,12.66523381,19.07250881,19.71568563,12.41542814,21.22677191,22.11276448,21.41788824,12.34264716,21.11752155,20.94477186,12.28167801,21.05607097,12.25498823,19.70100751,18.70723215,16.78062015,20.53560781,18.93893723,16.00931675,16.1045443,14.14474895,14.14948235,13.88247805,14.00246773,13.8135604,13.90780459,13.896659,14.02773045,15.56840997,15.00140769,19.43440574,16.24910614,13.9498745,19.25308124,21.36198911
