filename,Teff,logg,M_H,Radius,F070W,F090W,F1000W,F1065C,F1130W,F1140C,F115W,F1280W,F140M,F1500W,F150W,F150W2,F1550C,F162M,F164N,F1800W,F182M,F187N,F200W,F2100W,F210M,F212N,F2300C,F250M,F2550W,F277W,F300M,F322W2,F323N,F335M,F356W,F360M,F405N,F410M,F430M,F444W,F460M,F466N,F470N,F480M,F560W,F770W,H,[3.6],[4.5],J,Ks
sp_t200g10nc_m+0.5,200,3,0.5,0.1169,32.3118167,34.82871727,19.27531991,19.05272503,17.48899141,17.47161369,36.78993261,16.05265666,46.19200204,14.95472968,36.48867782,37.23166033,14.90113315,35.70116027,40.02102657,14.19608046,41.43986543,41.05644651,36.83772884,13.47318757,35.90916946,35.1488243,13.19408598,34.4382128,13.00249857,32.80826544,31.99133259,26.53103828,38.61374197,31.78813644,25.93800686,26.98641905,23.07019459,21.078891,19.34010105,18.85554919,17.77190601,18.0537356,17.85237094,18.25342438,20.93149557,19.37276796,36.06330646,26.54108408,18.65953645,39.27780974,36.05589678
sp_t200g17nc_m+0.5,200,3.23,0.5,0.111193996,32.06932605,34.46361484,19.42138434,19.18606728,17.6423969,17.62421415,36.30878663,16.19187444,45.88078306,15.09386087,35.9627005,36.92954903,15.04283579,35.31277336,39.96127043,14.33294485,41.30878431,40.92658386,37.04036751,13.59486961,36.09985829,35.35058593,13.31159759,34.47590521,13.11509165,32.82834308,32.03153462,26.57536866,38.83773512,31.92675439,25.98612924,27.00645959,23.0925745,21.05449362,19.32420456,18.91879186,17.85792088,18.15760376,17.95476747,18.36433517,21.01967227,19.48479548,35.7759555,26.55488933,18.72341158,38.59315002,36.28843771
sp_t200g31nc_m+0.5,200,3.49,0.5,0.108766894,31.74375179,33.95440404,19.50844699,19.26069241,17.73736126,17.71844491,35.7933924,16.27039649,45.40207807,15.17321595,35.33210403,36.44508373,15.12425021,34.77852492,39.83335297,14.41078624,41.0423208,40.6790305,37.18234676,13.65757865,36.23425269,35.51351549,13.3703649,34.42001118,13.16892509,32.7833182,32.01584547,26.54678428,38.99635079,32.00259302,25.96359707,26.95512864,23.01735801,20.95125832,19.23524755,18.91637123,17.8834401,18.19887664,17.99359548,18.41249826,21.03841241,19.53257939,35.33576096,26.49833292,18.71935988,37.80390663,36.46709744
sp_t200g56nc_m+0.5,200,3.75,0.5,0.107606653,31.39651747,33.33844993,19.56346825,19.30303118,17.806401,17.78707615,35.26544917,16.32386369,44.77312232,15.23000035,34.66523555,35.84796562,15.1825463,34.12633799,39.63831072,14.46655374,40.63836339,40.3529121,37.30080859,13.69758971,36.35218348,35.68284849,13.40641797,34.3051681,13.199758,32.70672763,31.97245899,26.47647861,39.13292254,32.04595696,25.90132753,26.86773448,22.87578558,20.80699327,19.1121015,18.8820401,17.88198924,18.2096017,18.00132877,18.42961333,21.01746879,19.54953597,34.74515933,26.41065699,18.68127387,36.9486847,36.62719791
sp_t200g100nc_m+0.5,200,4,0.5,0.1055,31.06726342,32.66317179,19.62389166,19.34956667,17.89115534,17.87204914,34.78928467,16.39663605,44.10682234,15.31043654,34.04058954,35.2363695,15.26414144,33.4407996,39.41770681,14.54628744,40.1872581,39.99162655,37.45879312,13.76097584,36.51891145,35.92538972,13.46579908,34.18308179,13.25408751,32.64192742,31.93654037,26.40819818,39.30629272,32.10068583,25.84258604,26.79501633,22.72458139,20.67296982,19.00530003,18.86137837,17.89835877,18.2340891,18.02484714,18.46104124,20.99455716,19.58095308,34.07606424,26.34466149,18.65556934,36.09621119,36.83004653
sp_t200g178nc_m+0.5,200,4.25,0.5,0.101699535,30.74969835,31.95919325,19.71332369,19.4233441,18.01128075,17.99305893,34.39245661,16.50542026,43.45894668,15.43151254,33.47442977,34.653211,15.38632648,32.77835572,39.17510164,14.66682128,39.78756021,39.65717143,37.66457444,13.86446311,36.7452286,36.24931907,13.56510259,34.08575568,13.34860543,32.59701698,31.9142844,26.3506792,39.53899729,32.1725695,25.79552594,26.75290628,22.58821992,20.5688385,18.93278193,18.87328168,17.95151913,18.29309493,18.08869228,18.5319533,20.9939656,19.6442161,33.39034885,26.31841532,18.66202371,35.31072082,37.08552565
sp_t200g316nc_m+0.5,200,4.5,0.5,0.095900301,30.440414,31.23440089,19.85652679,19.54605414,18.19058028,18.17378354,34.07445587,16.66373901,42.80538057,15.60743776,32.95770175,34.1141754,15.56562725,32.17392909,38.88923291,14.8425266,39.44732733,39.40425259,37.87800868,14.01988524,36.99679835,36.6122063,13.71625867,34.02707651,13.49602287,32.56819506,31.90645298,26.29286735,39.9037906,32.24316522,25.74774163,26.73321371,22.46700189,20.49926484,18.89735343,18.92121212,18.04496955,18.39213976,18.20055956,18.65158367,21.0332026,19.74482038,32.7369289,26.32384752,18.70453992,34.6505797,37.36066037
sp_t200g562nc_m+0.5,200,4.75,0.5,0.0899991,30.10903856,30.51874584,19.98603274,19.65821747,18.36298956,18.34806859,33.92240196,16.83318304,42.2249434,15.79827935,32.5478181,33.69993397,15.75734266,31.70274536,38.64354391,15.03225753,39.19142799,39.27959053,38.19636622,14.19546504,37.3991943,37.1442433,13.88729164,34.06214727,13.66145095,32.57681562,31.97584578,26.26301523,40.22077682,32.37512197,25.73027271,26.77631326,22.38022959,20.46440074,18.89224622,18.992525,18.16394568,18.51424597,18.34665195,18.80356827,21.09711524,19.87763361,32.20521728,26.39273726,18.7697493,34.23199964,37.78559994
sp_t200g1000nc_m+0.5,200,5,0.5,0.0838,29.82555052,30.22117061,20.35141427,19.97501151,18.8101159,18.7997642,34.77682646,17.25196506,42.65539848,16.27641484,32.8813302,34.08729036,16.2445172,31.99800454,39.1630707,15.47737736,39.646648,39.60265804,39.54382038,14.57755679,39.11888206,39.11587455,14.24983351,34.75001703,14.00545402,33.01592401,32.79077453,26.72223978,41.72258374,33.24793849,26.23017277,27.45271024,22.71247425,20.72387678,19.14494084,19.2873758,18.49650954,18.83295051,18.71457383,19.15551162,21.29527936,20.26420632,32.44073887,27.06514581,19.05398404,34.88816033,39.5457468
sp_t200g3160nc_m+0.5,200,5.5,0.5,0.0765,28.73525875,28.35477428,20.35326958,19.97909179,18.85310949,18.84272616,33.79095537,17.30166856,40.21674727,16.36899604,31.60935703,32.79269592,16.34471497,30.70638734,37.54296663,15.59577312,37.74913237,38.87119115,38.31409578,14.70818294,38.62734985,38.82272648,14.38493962,34.12590831,14.1432669,32.3785282,32.09859602,25.92984965,41.55243202,32.63351389,25.42769558,26.69810225,21.91504462,20.28368826,18.79741148,19.05152719,18.35479877,18.64815039,18.62276883,19.04410836,21.16707806,20.23928545,31.12695182,26.32883421,18.81847383,33.72983636,39.06743649
sp_t225g10nc_m+0.5,225,3,0.5,0.1198,31.64995952,33.13449649,18.01631369,17.93966725,16.35058695,16.33289376,33.64365851,15.26604823,41.82892356,14.18090811,33.88648576,33.80958161,14.111533,32.96006158,36.18838649,13.52369215,38.01191144,38.09140871,32.9285699,13.02347615,32.03146974,31.1666766,12.80912481,31.94357085,12.67160298,30.58414122,29.67748738,24.7714397,35.02454016,29.25728639,24.12810398,24.96197072,21.44854696,19.94130793,18.33837286,17.94808104,16.92297934,17.14590807,16.98491806,17.32562168,19.98845358,18.54001968,33.31906412,24.62296585,17.75537493,35.68949652,32.12654496
sp_t225g17nc_m+0.5,225,3.23,0.5,0.113909932,31.44825592,32.71876234,18.18407353,18.09254824,16.51037459,16.49128121,33.21282233,15.40680441,41.53805379,14.31532333,33.42761807,33.66009305,14.24944558,32.64811123,36.04092669,13.65507051,37.88556345,38.04231901,33.08511196,13.13857536,32.17352798,31.29179578,12.91980789,31.99786405,12.77666806,30.62319479,29.71880903,24.80759605,35.29465706,29.35923157,24.16416763,24.98255747,21.48199465,19.93903699,18.34068182,18.01471004,17.00856175,17.2534584,17.08989287,17.4378824,20.0961817,18.65448902,33.07020425,24.63183682,17.82560914,35.12085116,32.29680609
sp_t225g31nc_m+0.5,225,3.49,0.5,0.111176928,31.19597508,32.21555715,18.28055935,18.1689613,16.61231845,16.59175385,32.7742171,15.49504707,41.19907005,14.3980492,32.9009685,33.39498355,14.33412792,32.24540218,35.93062051,13.73356701,37.70713987,37.96245995,33.24885378,13.20025047,32.32380458,31.4423809,12.97669392,32.01775476,12.82665269,30.63417292,29.74022663,24.80182022,35.49071748,29.44789502,24.16043054,24.96243018,21.45449036,19.88075975,18.28957407,18.03457355,17.0510184,17.31779527,17.14988567,17.50868315,20.16327846,18.72359637,32.75537775,24.60585829,17.84726777,34.49149763,32.48555903
sp_t225g56nc_m+0.5,225,3.75,0.5,0.109609072,30.89875317,31.63042199,18.37119198,18.23967211,16.70300061,16.68040593,32.30976092,15.56415,40.74094922,14.46200576,32.32471039,32.99593293,14.40005249,31.72710658,35.81359512,13.79416974,37.41199618,37.82749623,33.39324658,13.24185995,32.45751505,31.59973148,13.01330828,31.98602771,12.85598266,30.6161868,29.73397233,24.75564462,35.68557716,29.51575029,24.11830763,24.90190815,21.36259492,19.78172726,18.20516898,18.02694904,17.071036,17.35814987,17.18428995,17.55650432,20.20550193,18.76658016,32.32288171,24.54824792,17.83919204,33.77099603,32.66339547
sp_t225g100nc_m+0.5,225,4,0.5,0.107,30.61834816,31.02261222,18.48842348,18.33700666,16.82153023,16.7969213,31.88835783,15.6559941,40.24139557,14.54996818,31.77904207,32.5509844,14.48911783,31.16251638,35.73069607,13.87940124,37.08106165,37.71914357,33.57936912,13.30736168,32.6383698,31.83079455,13.0738514,31.96054665,12.90958675,30.62603068,29.74823187,24.71578617,35.90013743,29.6088244,24.08443012,24.85359591,21.2586337,19.6909169,18.13693877,18.03743098,17.11363055,17.41890792,17.23802357,17.62665847,20.26633922,18.82718808,31.80948948,24.50916536,17.84709483,33.03772841,32.88752708
sp_t225g178nc_m+0.5,225,4.25,0.5,0.102699535,30.35419608,30.40625104,18.64158764,18.46999429,16.98055831,16.95447795,31.53111852,15.78363798,39.72978239,14.67615151,31.28000759,32.10187667,14.61563769,30.59426808,35.66628498,14.00336431,36.77655736,37.61701426,33.81180626,13.41063808,32.87188087,32.13921912,13.17212187,31.95057694,13.00130895,30.66721047,29.77921772,24.68936913,36.14740168,29.7280575,24.0653717,24.82989776,21.16322607,19.62295222,18.09902286,18.07684216,17.18976936,17.50932771,17.32335371,17.72883433,20.34683658,18.91666563,31.24241507,24.49945576,17.88247829,32.35577262,33.15864299
sp_t225g316nc_m+0.5,225,4.5,0.5,0.096900301,30.10038171,29.80854156,18.83895545,18.64432658,17.19138977,17.1651163,31.29770108,15.95545296,39.27790548,14.85013922,30.86508513,31.72326907,14.78950564,30.10056131,35.65894604,14.17401469,36.57684192,37.56919359,34.14622242,13.55659383,33.21423408,32.57913101,13.31195687,31.9974798,13.1350059,30.75703868,29.84746451,24.69796756,36.46907174,29.9016622,24.08320473,24.8625671,21.10514021,19.59569905,18.10428755,18.15647256,17.30987424,17.64016992,17.45445724,17.87679299,20.45327168,19.04446006,30.70712501,24.54890947,17.95693769,31.83714964,33.53211691
sp_t225g562nc_m+0.5,225,4.75,0.5,0.090699057,29.81688273,29.19582581,19.05095076,18.83205102,17.42253721,17.39735489,31.1444284,16.14278136,38.81356825,15.04425041,30.48960029,31.38618584,14.98380498,29.66271193,35.62372099,14.36502242,36.38782455,37.57580951,34.50598645,13.72180958,33.59619713,33.07296887,13.47077401,32.07173496,13.2883405,30.84415092,29.91616758,24.69519792,36.82005634,30.07321902,24.09024379,24.90520184,21.04492395,19.57704622,18.11961364,18.24477347,17.44300708,17.78158568,17.60509167,18.04447815,20.56563107,19.18125018,30.20697541,24.61162207,18.0394701,31.45695077,33.94029463
sp_t225g1000nc_m+0.5,225,5,0.5,0.0842,29.59587285,29.0771537,19.71497848,19.41446438,18.11658805,18.09863249,32.2273006,16.65933564,39.71903354,15.59132422,31.00955986,32.05775928,15.54132266,30.13691267,36.77528942,14.86866818,37.31962758,38.3894138,36.38367902,14.10902399,35.59107436,35.30067266,13.82359641,33.01117034,13.61436745,31.67196862,30.86753859,25.31664454,38.70916215,31.20751259,24.7504987,25.71743134,21.5232592,19.93241488,18.45514109,18.64483607,17.88039984,18.22958269,18.0825071,18.54564421,20.91273223,19.62890462,30.61089318,25.40334562,18.42622044,32.36960231,35.97361436
sp_t225g3160nc_m+0.5,225,5.5,0.5,0.0768,28.61164234,27.51609099,19.74027725,19.42999061,18.19112356,18.17353892,31.34442071,16.7248711,37.60967353,15.68692421,29.83435203,30.88194405,15.64061815,28.9349655,35.40515392,14.98934757,35.53138615,37.84429883,35.6250977,14.24333385,35.24646904,35.14267057,13.96348688,32.54123514,13.75665695,31.1188612,30.29943207,24.6253819,38.44769825,30.68584861,24.05405463,25.07587367,20.82018974,19.51809314,18.1457198,18.45163197,17.79434177,18.11953494,18.05829512,18.51845408,20.84046335,19.59704722,29.36523461,24.78877991,18.23199614,31.3196919,35.65536892
sp_t250g10nc_m+0.5,250,3,0.5,0.1225,31.31273599,31.61325183,16.92365223,16.97974873,15.43248348,15.41894383,30.84036209,14.63077562,38.43007001,13.61214137,31.77394966,30.99384203,13.53781936,30.70104949,33.43860423,13.03331979,35.01303671,35.03653225,30.02835096,12.70335147,29.15699487,28.26997196,12.54114852,29.76648257,12.45609389,28.65340226,27.68751031,23.38079479,31.97242367,27.32715062,22.70978628,23.35929547,20.12312934,18.97556851,17.50576655,17.18080027,16.21073822,16.37872461,16.25182233,16.54172423,19.09776824,17.82365553,31.13612614,23.13772218,16.99035545,32.55771239,29.23153471
sp_t250g17nc_m+0.5,250,3.23,0.5,0.116517899,30.94229232,31.132879,17.0861928,17.12737371,15.58562118,15.57051629,30.51096546,14.77021522,38.11834525,13.74047703,31.3705452,30.88500451,13.66920654,30.4465973,33.19983703,13.15792295,34.87815499,34.99508821,30.13777566,12.81216834,29.2482601,28.32499561,12.64474645,29.82515362,12.54982507,28.71352319,27.7560609,23.42099721,32.2100446,27.40584215,22.74805609,23.3940109,20.16735726,18.99491067,17.52925093,17.2552657,16.30079007,16.49211904,16.36273327,16.65725185,19.2179849,17.94784275,30.89258123,23.15407417,17.06982144,32.11456863,29.3378695
sp_t250g31nc_m+0.5,250,3.49,0.5,0.113583617,30.7350185,30.67808011,17.20054601,17.22348538,15.68981803,15.67304251,30.1546472,14.85920837,37.79226012,13.8186019,30.89673521,30.69569642,13.75041953,30.10957299,32.98994064,13.23398501,34.69708479,34.93151533,30.2325284,12.87382163,29.32777561,28.38150182,12.70235433,29.83819328,12.60023366,28.72145669,27.78083539,23.40247831,32.43187278,27.44557573,22.7286063,23.36752613,20.14334962,18.9493712,17.49017795,17.27468001,16.33996248,16.55453022,16.42127241,16.7230594,19.28867318,18.01843222,30.60701196,23.1187228,17.09347999,31.60431646,29.4440312
sp_t250g56nc_m+0.5,250,3.75,0.5,0.111611491,30.48782856,30.17599121,17.30431948,17.3060918,15.78245349,15.76352689,29.7705691,14.93406063,37.40400807,13.88204304,30.3821536,30.42217751,13.81650209,29.68573294,32.81258164,13.29553615,34.46057784,34.85931993,30.33472593,12.91930655,29.41631608,28.46890827,12.74359297,29.82971345,12.63364968,28.71189855,27.79194159,23.3574169,32.65385477,27.48168137,22.68433023,23.31365193,20.07507234,18.87475348,17.42748973,17.27668412,16.36622022,16.6039795,16.4648719,16.77719981,19.34874381,18.07272512,30.25645633,23.06697022,17.09816563,31.00711663,29.57035189
sp_t250g100nc_m+0.5,250,4,0.5,0.1085,30.25229653,29.66958449,17.43909116,17.4160614,15.90678362,15.88496324,29.42256837,15.03669554,37.00028077,13.97341989,29.89823123,30.12138314,13.90954919,29.22553864,32.7105779,13.38497413,34.23039027,34.84777291,30.49884437,12.99109065,29.56971853,28.64877016,12.81109906,29.85142836,12.69314213,28.74052451,27.83530657,23.32900878,32.91949653,27.56155866,22.65884713,23.2802058,20.00488258,18.81496285,17.38658043,17.30367567,16.42164053,16.68188145,16.53474176,16.86171335,19.44196345,18.15284605,29.85758496,23.04350932,17.12561039,30.4024662,29.76741878
sp_t250g178nc_m+0.5,250,4.25,0.5,0.103899527,30.02874826,29.16708507,17.61513434,17.56535411,16.0735755,16.04828956,29.13317664,15.17545082,36.59988264,14.10166008,29.46213703,29.81741167,14.03824671,28.75762875,32.67551407,13.51122403,34.03437351,34.90494471,30.72909906,13.09756466,29.79412337,28.92726219,12.91299987,29.91045909,12.78692906,28.81687855,27.91114878,23.32218824,33.23166373,27.68807522,22.65675289,23.27627501,19.94621594,18.77854568,17.37704051,17.36297678,16.51367002,16.79433289,16.63828606,16.98370681,19.57317504,18.26518741,29.41033919,23.05271506,17.18316194,29.85049187,30.03520073
sp_t250g316nc_m+0.5,250,4.5,0.5,0.098000306,29.80795708,28.6670968,17.82602617,17.74841515,16.28077375,16.25220743,28.91909675,15.34786245,36.22099689,14.26574233,29.07782752,29.53588601,14.20140473,28.31694594,32.6929457,13.67300676,33.88925558,35.02379965,31.02393817,13.23773693,30.08809706,29.29909018,13.04828641,30.008492,12.91466037,28.93531535,28.01070352,23.33473747,33.57418608,27.85551741,22.6753798,23.30403668,19.9060295,18.76641319,17.39769377,17.4517658,16.6394845,16.93707264,16.77422875,17.14029119,19.73410086,18.40597856,28.94415785,23.09427194,17.26850282,29.40661555,30.36779723
sp_t250g562nc_m+0.5,250,4.75,0.5,0.091499013,29.56915536,28.1661606,18.06741214,17.96003774,16.5244279,16.49386462,28.7896685,15.5459815,35.86521626,14.45808101,28.74560223,29.29716665,14.39187552,27.93081402,32.74889011,13.86181756,33.77404687,35.19481208,31.38651116,13.40074209,30.45696551,29.76416519,13.20529195,30.14527277,13.06507773,29.07950431,28.12280707,23.35807516,33.96166403,28.05723506,22.70594855,23.35926265,19.87975135,18.77167652,17.43813269,17.55916867,16.78834187,17.09878518,16.93472769,17.32214342,19.90595294,18.5641304,28.50241605,23.16322922,17.37096628,29.09347022,30.76967907
sp_t250g1000nc_m+0.5,250,5,0.5,0.0847,29.30895655,27.68832601,18.33835707,18.19846986,16.80400668,16.7733776,28.77116772,15.76836563,35.55348919,14.67851769,28.48842692,29.13475665,14.61051562,27.63400648,32.84217389,14.07692522,33.66138371,35.47042394,31.82364815,13.58523703,30.91818025,30.33404659,13.3826691,30.34323412,13.23591659,29.25173137,28.26484492,23.39424643,34.41111934,28.29688993,22.75017036,23.44506454,19.87085801,18.7972226,17.49774887,17.68456188,16.95902467,17.27876448,17.12353364,17.53277434,20.09432869,18.73871042,28.14446726,23.25983727,17.49046118,28.93822955,31.2596352
sp_t250g3160nc_m+0.5,250,5.5,0.5,0.0771,28.50792656,26.69717144,18.76087452,18.55434904,17.2548939,17.22787318,28.83689384,16.08400998,34.8267347,15.00878888,28.03860283,28.8492179,14.94294652,27.14515413,32.81945789,14.39597372,33.0762552,36.05507332,32.55079255,13.83895443,31.85281029,31.50845152,13.61950552,30.702354,13.4578246,29.44470381,28.43560237,23.28700473,35.25920809,28.64067172,22.65772489,23.46552491,19.68503844,18.70708034,17.47398078,17.78179168,17.15664343,17.47703585,17.38681713,17.83053076,20.33217535,18.95055067,27.58463507,23.26915063,17.57902557,28.84783402,32.24024573
sp_t275g10nc_m+0.5,275,3,0.5,0.1253,30.58406961,30.12158169,16.02896808,16.18578587,14.7123939,14.70464293,28.22578496,14.11345077,35.64062931,13.18024899,29.92434952,28.62018593,13.10651692,28.73433549,31.34068539,12.65128965,32.52214054,32.43732348,27.84796928,12.43166189,27.00468229,26.12101301,12.30351817,27.96339751,12.25467781,27.02369564,26.00986963,22.27450023,29.49932021,25.81113995,21.58700348,22.09097271,19.0575727,18.16521884,16.81291117,16.53779158,15.6149445,15.74011247,15.6401293,15.8941101,18.33700087,17.20809017,29.28737431,21.96423438,16.35053527,29.45316566,27.07208885
sp_t275g17nc_m+0.5,275,3.23,0.5,0.119041802,30.47759521,29.81480578,16.18975929,16.33525881,14.86089813,14.85095978,28.03888677,14.25155061,35.38195401,13.3068487,29.60622782,28.53430859,13.236352,28.55533433,31.06972242,12.77723912,32.42082788,32.41949746,27.92678956,12.54787561,27.05978882,26.13118098,12.41682992,28.0171952,12.36167075,27.09869349,26.09435025,22.31124242,29.72358814,25.87943557,21.62085088,22.12697727,19.09989183,18.19311908,16.84730331,16.61353088,15.7050897,15.85230545,15.75049983,16.0056074,18.45278699,17.33362063,29.06968309,21.98013743,16.4313818,29.22741774,27.1332916
sp_t275g31nc_m+0.5,275,3.49,0.5,0.115793651,30.32192628,29.43927218,16.30687255,16.43809803,14.96399935,14.95191795,27.80297877,14.34273775,35.08324088,13.38478558,29.20563884,28.384765,13.31773397,28.29365402,30.80059679,12.85477473,32.25587619,32.36122924,27.97816834,12.61462596,27.09180812,26.12613305,12.48046681,28.02609875,12.41840329,27.11973227,26.13321773,22.29366801,29.92612428,25.90517852,21.60075069,22.10649256,19.08343888,18.16289562,16.82479174,16.63873445,15.74800539,15.91811345,15.81308853,16.07203109,18.52578138,17.41146719,28.81664882,21.94851083,16.46194655,28.90426661,27.18164177
sp_t275g56nc_m+0.5,275,3.75,0.5,0.113612701,30.12897539,29.01936017,16.41347314,16.52656126,15.05462696,15.04032258,27.53230632,14.41957556,34.74733171,13.44682351,28.76200389,28.18613228,13.383089,27.95919298,30.56556226,12.91700098,32.05498145,32.30131309,28.03762805,12.66467257,27.13503028,26.15056709,12.52725911,28.02093187,12.45761683,27.12095202,26.15964911,22.25028731,30.14128639,25.92216388,21.55606317,22.05945597,19.02980594,18.10464502,16.77824381,16.64615771,15.77731278,15.97102192,15.86079665,16.12667323,18.58893724,17.47376573,28.5256535,21.90153255,16.47404861,28.49225673,27.25391118
sp_t275g100nc_m+0.5,275,4,0.5,0.1102,29.9252871,28.59449231,16.55106068,16.64216542,15.17488572,15.15803195,27.27390634,14.52412685,34.39794157,13.53576041,28.33129423,27.97547808,13.4746273,27.5845058,30.40187962,13.00662229,31.86805872,32.29016734,28.14968231,12.74083916,27.2334283,26.25654732,12.60027817,28.04380648,12.52282243,27.14737322,26.21110991,22.22000657,30.40104126,25.97281084,21.52622454,22.02696798,18.97506188,18.06000581,16.75187746,16.67791465,15.83531972,16.05276164,15.93513423,16.21154525,18.6840878,17.56113912,28.20254004,21.87908268,16.50893729,28.05684547,27.39177053
sp_t275g178nc_m+0.5,275,4.25,0.5,0.105199503,29.7304451,28.17730829,16.7334583,16.79820924,15.3387042,15.31852502,27.05803887,14.66794698,34.05732581,13.66323839,27.94181562,27.77560367,13.60345909,27.19828893,30.31987865,13.13476816,31.72557829,32.35370019,28.33487895,12.85357695,27.40847544,26.46763884,12.70982229,28.11563364,12.62412113,27.22232384,26.30159489,22.21630014,30.7214285,26.07515782,21.52480066,22.02688922,18.93643338,18.04201033,16.75967164,16.74567991,15.93351009,16.17390039,16.04699289,16.33822256,18.82555148,17.68563633,27.84390138,21.89324112,16.5776475,27.65752924,27.61111559
sp_t275g316nc_m+0.5,275,4.5,0.5,0.099000321,29.5463316,27.76746129,16.95441721,16.98873034,15.5432699,15.51892179,26.90659199,14.84649136,33.74649517,13.82599525,27.60300467,27.60382931,13.76579559,26.83041355,30.31384915,13.29794512,31.63403932,32.49768586,28.59505548,12.99922755,27.66274213,26.78376099,12.85214507,28.23834489,12.75821366,27.34744874,26.42661019,22.23751239,31.09089877,26.22915415,21.54979713,22.06145397,18.91914059,18.04954952,16.79940887,16.84563766,16.06784549,16.32896487,16.1926382,16.50270832,19.00847907,17.84263027,27.46346097,21.94101016,16.67626858,27.34131625,27.90901079
sp_t275g562nc_m+0.5,275,4.75,0.5,0.09219897,29.35641415,27.358295,17.20931511,17.21030117,15.78478312,15.7559673,26.82254738,15.05152894,33.46348395,14.01631178,27.30909829,27.46370606,13.95390463,26.49772872,30.36356708,13.48800157,31.56932565,32.72209568,28.92460851,13.16857659,27.99147681,27.19491761,13.01764051,28.40644762,12.91545056,27.51030268,26.57302622,22.27247356,31.50586299,26.4247236,21.58961214,22.12163696,18.91615249,18.07339097,16.85932892,16.96639573,16.22748318,16.50601619,16.36294365,16.6950282,19.21995638,18.02056101,27.08498632,22.01229487,16.79376313,27.11964314,28.27718571
sp_t275g1000nc_m+0.5,275,5,0.5,0.0851,29.14235624,26.96703121,17.49789811,17.46225405,16.06470725,16.03254786,26.82169448,15.28116557,33.21963537,14.2328777,27.07702034,27.37485542,14.16689695,26.23152678,30.46591507,13.7023796,31.5085011,33.03558091,29.33073771,13.35691752,28.40737473,27.70672365,13.20054703,28.62674564,13.09080387,27.70534691,26.74151883,22.32135679,31.97958418,26.66259143,21.64410966,22.20908431,18.92948006,18.11446178,16.93686969,17.10458329,16.40885158,16.70051292,16.55713967,16.91273599,19.44800355,18.21452614,26.76080273,22.10678226,16.927089,27.0094183,28.72714508
sp_t275g3160nc_m+0.5,275,5.5,0.5,0.0775,28.43181631,26.10793378,17.95436071,17.83854982,16.52372673,16.49090726,26.90740497,15.60450878,32.66008205,14.54335231,26.66075343,27.20414082,14.47213091,25.77385071,30.58081383,14.00248936,31.10467738,33.80883326,30.12062609,13.59282035,29.30773119,28.82176488,13.4218677,29.0500603,13.29622664,27.97212028,26.95903127,22.25628516,32.89353747,27.04358227,21.5904791,22.25247369,18.79944023,18.05021516,16.94122585,17.22632687,16.6283702,16.92942629,16.82734508,17.2269939,19.76471059,18.44812098,26.22181516,22.13182574,17.03960443,26.95191542,29.68146166
sp_t300g10nc_m+0.5,300,3,0.5,0.128,30.15948231,28.98935059,15.30354027,15.53479491,14.13915217,14.13702438,26.06053159,13.68201925,33.34258705,12.83757971,28.23666067,26.63613777,12.76665198,26.97781372,29.69519335,12.34323659,30.50889468,30.31357495,26.16526893,12.19732136,25.35216551,24.48427891,12.09322,26.49102781,12.07190233,25.64727154,24.6164201,21.36642058,27.51789394,24.55200127,20.66899993,21.06481622,18.18106842,17.46881061,16.2157526,15.98163681,15.09834832,15.1912191,15.11473079,15.34468739,17.68465012,16.66299334,27.67894895,21.00604002,15.79848007,26.65922496,25.42078096
sp_t300g17nc_m+0.5,300,3.23,0.5,0.121557738,30.06118806,28.7120656,15.46290336,15.68490597,14.28513892,14.28025513,25.92944852,13.81985024,33.10939749,12.96369353,28.00430869,26.54961389,12.89592572,26.86376073,29.39768938,12.47006432,30.42024568,30.31128938,26.22141145,12.31732683,25.37982182,24.46120171,12.21128156,26.53921965,12.18505659,25.73461865,24.70981549,21.40492421,27.72494896,24.62642016,20.70409768,21.10333061,18.22575429,17.5064835,16.26280553,16.0630132,15.19404186,15.3074426,15.22851788,15.45689916,17.80217456,16.79341251,27.48245522,21.02539249,15.88474765,26.55678172,25.44749633
sp_t300g31nc_m+0.5,300,3.49,0.5,0.118003685,29.9360793,28.39319257,15.57924798,15.79026112,14.38683101,14.37927195,25.76087788,13.9126986,32.8381204,13.04286175,27.68410511,26.41821324,12.97865635,26.67183519,29.09100579,12.55005647,30.26820311,30.25875032,26.2425658,12.38963552,25.37665,24.41248607,12.28130324,26.54190069,12.24933504,25.76738188,24.75524634,21.38952522,27.90343263,24.65371528,20.68524216,21.08668121,18.21471424,17.48835044,16.25494306,16.09451929,15.24252076,15.37755441,15.29551513,15.52446915,17.87517117,16.87731855,27.25765502,20.99704673,15.92188517,26.38260355,25.45251955
sp_t300g56nc_m+0.5,300,3.75,0.5,0.115514515,29.79692768,28.04934317,15.68511238,15.8823578,14.47575809,14.46551491,25.57404639,13.99140921,32.54502426,13.10570439,27.31775181,26.26435608,13.04523817,26.41923665,28.81261207,12.61420176,30.08701335,30.20072924,26.26617509,12.4451951,25.38024628,24.38495173,12.33444257,26.53147229,12.2963108,25.77890371,24.7869989,21.34863513,28.09291925,24.66641174,20.64158829,21.04432559,18.17118672,17.44347933,16.22345379,16.10787811,15.27646626,15.43410958,15.34741487,15.57975643,17.93705018,16.94565932,27.01280305,20.95317943,15.94096382,26.15356168,25.4763461
