filename,Teff,logg,M_H,Radius,F070W,F090W,F1000W,F1065C,F1130W,F1140C,F115W,F1280W,F140M,F1500W,F150W,F150W2,F1550C,F162M,F164N,F1800W,F182M,F187N,F200W,F2100W,F210M,F212N,F2300C,F250M,F2550W,F277W,F300M,F322W2,F323N,F335M,F356W,F360M,F405N,F410M,F430M,F444W,F460M,F466N,F470N,F480M,F560W,F770W,H,[3.6],[4.5],J,Ks
sp_t375g562nc_m0.0.gz,375,4.75,0,0.095598868,29.01354615,24.39106905,15.09953595,15.30495446,14.12638645,14.10448331,22.29353174,13.84408899,26.58766995,13.14816875,22.88665818,22.83696766,13.11136793,22.03832143,24.04415888,12.75466627,25.40972932,26.253008,24.66872401,12.59290752,23.95919319,23.44692687,12.50272285,24.20449681,12.47894542,23.16210175,22.13792263,19.13120432,25.14932763,22.20038556,18.39261966,18.67157141,16.06249493,15.7957635,15.05384508,15.19216572,14.67488966,14.85815311,14.7844407,14.99333683,17.12696255,16.37055779,22.53488816,18.75120505,15.06753012,22.23105681,24.28601811
sp_t375g1000nc_m0.0.gz,375,5,0,0.0878,28.9163064,24.22996741,15.39782783,15.5708128,14.40137557,14.37600235,22.54784368,14.09032828,26.55224118,13.38334997,22.91441049,23.00015554,13.34316414,22.05560685,24.13967525,12.99342605,25.48785624,26.6623571,25.07721237,12.81143318,24.44718813,24.02106649,12.71895506,24.56121316,12.68674278,23.37016714,22.33183488,19.18688038,25.63431989,22.4342373,18.44817522,18.75796954,16.11008857,15.86679751,15.16893306,15.34415502,14.87441235,15.06202668,14.99300439,15.22198316,17.38512245,16.60168245,22.52011513,18.82489809,15.21999971,22.4565552,24.78968255
sp_t375g1780nc_m0.0.gz,375,5.25,0,0.0798,28.79898424,24.08175271,15.70349048,15.84240862,14.68767653,14.65832252,22.90402578,14.34890214,26.60468926,13.63167383,23.05856409,23.25080464,13.58854796,22.19089309,24.30407974,13.24714925,25.5878397,27.06754501,25.46178155,13.04874624,24.92168577,24.5845294,12.95602221,24.89637542,12.91778164,23.54099809,22.49063899,19.2557359,26.09638299,22.63330578,18.51358565,18.84000238,16.19200334,15.97560415,15.32507363,15.53071823,15.11406643,15.29992783,15.23986808,15.47973517,17.65678999,16.84496533,22.63183928,18.89437311,15.40820665,22.7967914,25.27871486
sp_t375g3160nc_m0.0.gz,375,5.5,0,0.0798,28.45218433,23.75529674,15.7884465,15.89197923,14.76056373,14.72829119,23.13605172,14.38838676,26.49774048,13.66639613,23.06763916,23.35406666,13.62146355,22.19294302,24.3121346,13.28740183,25.51539678,27.27324149,25.6246211,13.0735146,25.18194556,24.93213773,12.98076602,25.0070659,12.93673592,23.46110782,22.39240272,19.11813188,26.3253415,22.59358305,18.3712741,18.7063166,16.07619408,15.88882894,15.28470725,15.51443942,15.15081007,15.32532159,15.28538898,15.53035209,17.71028315,16.86409031,22.61846441,18.7420719,15.39524566,23.00085375,25.54286612
sp_t400g10nc_m0.0.gz,400,3,0,0.1353,29.49813009,25.15014764,13.55069418,13.89421259,12.78033019,12.78151067,21.1591014,12.57272423,26.41317952,12.0340769,22.83296808,21.82730089,11.98494965,21.7880339,24.32246891,11.63226367,24.69100032,24.30473167,22.4160603,11.56237752,21.60844934,20.87758543,11.48852935,22.49592,11.49268808,21.6998444,20.76626431,18.69110558,22.53570019,20.98294973,17.98136828,18.15840668,15.61238377,15.30933331,14.38537196,14.31597775,13.59811568,13.64134738,13.63545512,13.8009109,15.77589349,15.04996685,22.64567536,18.20185151,14.16169432,20.96424674,21.7196821
sp_t400g17nc_m0.0.gz,400,3.23,0,0.128397576,29.37813088,24.98552135,13.71013525,14.04665494,12.92661473,12.92540201,21.16843601,12.71480908,26.32384589,12.16652621,22.75814203,21.84180063,12.12085384,21.76561501,24.10219387,11.76873517,24.68583645,24.42623205,22.55576401,11.6923387,21.74327984,20.99622333,11.61685985,22.60126183,11.61864835,21.82519608,20.88404942,18.7297984,22.72465788,21.08785087,18.01460898,18.1969856,15.66057331,15.35746263,14.45372009,14.4110916,13.71603761,13.77491583,13.76060345,13.92558409,15.90932442,15.1909822,22.52381033,18.23895446,14.26269538,20.97756878,21.86374225
sp_t400g31nc_m0.0.gz,400,3.49,0,0.124223753,29.26845587,24.78816504,13.83057328,14.15760658,13.03348245,13.02896106,21.13444237,12.81903286,26.16527458,12.25811634,22.61954938,21.80774604,12.21560897,21.67165583,23.83351138,11.8625167,24.61044135,24.48222952,22.64958926,11.78167333,21.83660863,21.07017249,11.7053061,22.64999376,11.70582526,21.89694775,20.94252929,18.71107633,22.8556607,21.12318645,17.98992957,18.17447557,15.65360667,15.35697532,14.47770046,14.4602453,13.78786068,13.86443174,13.84304673,14.00729358,16.00413459,15.29093734,22.34998714,18.22003336,14.3184196,20.93755193,21.97729881
sp_t400g56nc_m0.0.gz,400,3.75,0,0.121018748,29.16200483,24.58724662,13.94150202,14.25780426,13.12915186,13.12130015,21.09686285,12.91177835,26.00046563,12.33628569,22.45603348,21.76744058,12.29728726,21.54921613,23.57793758,11.94358725,24.52335466,24.53582418,22.7464339,11.85759708,21.93606832,21.17143481,11.78032612,22.70094811,11.77911961,21.95611854,20.98846713,18.66967869,22.99764851,21.14763239,17.94312941,18.13284581,15.62100922,15.33522443,14.48459293,14.4938099,13.84718982,13.94246079,13.91406182,14.07907428,16.0875538,15.38001502,22.17398136,18.18563888,14.35888104,20.90154491,22.10453458
sp_t400g100nc_m0.0.gz,400,4,0,0.1165,29.10056268,24.41317285,14.08568768,14.38853082,13.25617854,13.24524001,21.10633421,13.03517566,25.87309483,12.44313898,22.32865892,21.76943599,12.40741873,21.45325072,23.38133268,12.05401439,24.47363483,24.63576261,22.89629812,11.96187649,22.09295757,21.35331779,11.88377839,22.79832836,11.88034331,22.04690082,21.06736479,18.6479617,23.19688315,21.20638961,17.91681229,18.11547333,15.60525495,15.33442427,14.51759376,14.55440391,13.93746353,14.05201679,14.0158086,14.18370094,16.20357499,15.50003967,22.04292014,18.17790384,14.4262607,20.9220886,22.29503956
sp_t400g178nc_m0.0.gz,400,4.25,0,0.11069943,29.04555704,24.23456965,14.26652796,14.55227466,13.41696741,13.40320903,21.16988548,13.19162389,25.77960305,12.58153153,22.24362818,21.81616567,12.54823287,21.38751532,23.24965765,12.1967648,24.4614092,24.78733804,23.10603577,12.09737791,22.31635024,21.6219655,12.0187816,22.94646421,12.01269027,22.16821626,21.17866376,18.64739191,23.45835656,21.29946994,17.91232605,18.12376864,15.60968016,15.35587235,14.5782768,14.64339262,14.06064875,14.19430466,14.14873002,14.32261901,16.35568297,15.65269097,21.9467478,18.19651146,14.52076315,21.00379509,22.55470489
sp_t400g316nc_m0.0.gz,400,4.5,0,0.103600368,28.96201259,24.07112415,14.48981816,14.7541837,13.61727885,13.60078623,21.2965947,13.38553835,25.71920222,12.75660551,22.20841358,21.91172099,12.72418295,21.35991319,23.18946922,12.37652074,24.48735755,24.99305013,23.37870034,12.26770339,22.61216258,21.98038596,12.18862048,23.15812476,12.17862865,22.32595135,21.32782247,18.67527038,23.78987381,21.43708499,17.93694921,18.16500943,15.64076349,15.40491786,14.67029735,14.76513965,14.22111179,14.3724933,14.31833576,14.50137568,16.54890899,15.84131143,21.88682936,18.24697632,14.64623598,21.14925714,22.88667543
sp_t400g562nc_m0.0.gz,400,4.75,0,0.095998854,28.89263337,23.91224837,14.74678603,14.98572944,13.84867835,13.82891528,21.46628673,13.60716374,25.68195464,12.95881206,22.2118898,22.03603415,12.92514432,21.36210916,23.18843064,12.58367095,24.53774971,25.26183609,23.70473992,12.46292828,22.97604833,22.42124425,12.38355569,23.42391702,12.3681771,22.50608064,21.49867349,18.71825462,24.17535148,21.61002628,17.97715554,18.22536202,15.68623263,15.46928538,14.77972272,14.90610945,14.40585901,14.57177095,14.51190809,14.70702309,16.77324178,16.05776255,21.85688664,18.31252209,14.78956231,21.33708581,23.28312385
sp_t400g1000nc_m0.0.gz,400,5,0,0.0881,28.80500306,23.75031854,15.03627924,15.24566666,14.11165771,14.08786686,21.69693303,13.85395841,25.67214331,13.18715796,22.26495407,22.20358893,13.15040871,21.40942822,23.24549448,12.81730955,24.60786946,25.61417577,24.08294144,12.68226943,23.41462611,22.94411351,12.6027518,23.74383722,12.58145015,22.70672084,21.68874927,18.77892833,24.61835572,21.81841585,18.03526169,18.30611592,15.75008067,15.55274296,14.9082633,15.06712965,14.61514447,14.79148067,14.72959247,14.93962165,17.02979436,16.29891273,21.87456974,18.39019594,14.9523353,21.57459845,23.74679559
sp_t400g1780nc_m0.0.gz,400,5.25,0,0.0801,28.69327533,23.64394124,15.32682538,15.50547221,14.38239844,14.35452587,22.05679946,14.10480658,25.7559006,13.42511327,22.42874575,22.47593448,13.38485121,21.56572682,23.41006063,13.06262404,24.72747584,25.99389482,24.45897424,12.91495622,23.85688675,23.47053993,12.83642209,24.04955743,12.81007122,22.87111665,21.84090858,18.85190709,25.03192959,22.00516745,18.10395082,18.38688915,15.84107256,15.66736935,15.0702587,15.256028,14.85647364,15.03259306,14.97627047,15.19552577,17.29248325,16.5387109,22.00630636,18.462558,15.14323434,21.92976736,24.20413049
sp_t400g3160nc_m0.0.gz,400,5.5,0,0.0801,28.35366475,23.33706155,15.40308235,15.54897293,14.44408766,14.41284185,22.2709242,14.14050783,25.66002623,13.4526003,22.43369288,22.58188265,13.40944382,21.56440586,23.4078481,13.09847655,24.6725421,26.19432016,24.63051524,12.93898078,24.10421715,23.80088203,12.86210791,24.14500583,12.83116937,22.79766907,21.74900753,18.72069383,25.22813788,21.96406962,17.96803964,18.25793508,15.73241204,15.58329895,15.03113059,15.2400503,14.89340467,15.06114753,15.02088263,15.24582045,17.34404004,16.5599846,21.9881123,18.31815161,15.13066383,22.12521988,24.45585056
sp_t425g10nc_m0.0.gz,425,3,0,0.137,29.24786317,24.42838139,13.24656891,13.61107342,12.53897006,12.54094047,20.35958324,12.35608838,25.40467168,11.86402321,21.97275382,20.99704453,11.81790768,20.94397079,23.54117553,11.47864823,23.76811977,23.32143077,21.5623751,11.43054796,20.75276187,20.07349432,11.36357084,21.81019361,11.36960926,21.02993556,20.14860008,18.2719677,21.80665174,20.4341326,17.56933065,17.72635415,15.206836,14.95403212,14.07715823,14.0249012,13.33037044,13.36313533,13.37050905,13.52905241,15.42990376,14.75489423,21.8654801,17.77895211,13.8758539,20.14166686,20.872752
sp_t425g17nc_m0.0.gz,425,3.23,0,0.129821479,29.12935216,24.27327745,13.40868554,13.76537502,12.68679073,12.68621897,20.37275508,12.50066873,25.33422617,11.99878037,21.93328031,21.02014064,11.95570409,20.94605502,23.33220497,11.61739941,23.78838863,23.46066861,21.70986642,11.56356863,20.89782831,20.18644361,11.49530776,21.91791457,11.49949436,21.16641519,20.27583505,18.31865522,21.98393461,20.54140517,17.60916736,17.77010441,15.26632205,15.01430676,14.15915123,14.13048792,13.45985474,13.5072898,13.50403562,13.66139154,15.57074122,14.89941975,21.74980217,17.8229461,13.98725632,20.14847635,21.02383635
sp_t425g31nc_m0.0.gz,425,3.49,0,0.125430443,29.04130909,24.10657749,13.53288219,13.87967257,12.79719098,12.79329649,20.35160894,12.60874364,25.20268373,12.09371354,21.83248585,21.00306946,12.05328883,20.88215492,23.07199875,11.71355604,23.73949858,23.53583136,21.81139514,11.65587347,21.00064029,20.25559119,11.58683967,21.97075857,11.58987226,21.25254506,20.34571676,18.30872223,22.10097456,20.58058153,17.59204657,17.75382511,15.27096162,15.02463304,14.19396577,14.18650563,13.53761954,13.60194256,13.59089878,13.74750403,15.67290797,15.0023194,21.5916809,17.81103914,14.04981279,20.11450043,21.14310045
sp_t425g56nc_m0.0.gz,425,3.75,0,0.122218748,28.94293188,23.93209774,13.64171324,13.97781477,12.8912012,12.88392794,20.32507958,12.70060251,25.06257037,12.17090838,21.70318517,20.97783256,12.13365635,20.78910491,22.8155705,11.79295769,23.66998011,23.60394949,21.90835237,11.73117571,21.10073963,20.34459948,11.66130948,22.0194609,11.66292697,21.31999282,20.39591682,18.27184928,22.22384901,20.60487117,17.5485719,17.71457961,15.24639101,15.0092276,14.2074336,14.22267553,13.59876409,13.68115527,13.66233952,13.81925729,15.75865562,15.09018675,21.42932431,17.77860914,14.09294554,20.08414208,21.2676811
sp_t425g100nc_m0.0.gz,425,4,0,0.1174,28.89044431,23.79809491,13.78728218,14.11093339,13.02036527,13.00986679,20.34609,12.82722474,24.96543004,12.28093067,21.6114929,20.99674317,12.24697924,20.72811111,22.61905009,11.90620683,23.63847608,23.71991237,22.0581549,11.83970051,21.25674335,20.51426867,11.76911353,22.1172702,11.76890788,21.42227999,20.48181593,18.25918967,22.40706094,20.6675204,17.53006265,17.7040599,15.24336758,15.01905689,14.25092411,14.28976003,13.69446357,13.79577181,13.76904392,13.92787817,15.8801464,15.2136931,21.32112966,17.77706005,14.16716187,20.11278297,21.45405781
sp_t425g178nc_m0.0.gz,425,4.25,0,0.111299422,28.86899906,23.67568718,13.96916134,14.27755952,13.18319605,13.16977896,20.42606245,12.98711186,24.90594944,12.42221231,21.56365195,21.06573281,12.39099021,20.70152339,22.48605922,12.05160761,23.6423334,23.88289393,22.26404615,11.97942654,21.47378659,20.76678939,11.90840782,22.26356942,11.90603291,21.55594886,20.60121219,18.26871526,22.6523708,20.76572248,17.53441743,17.72018135,15.26146525,15.0522036,14.32278617,14.38571415,13.82329713,13.94365365,13.90780509,14.07106828,16.03714589,15.37107624,21.25954487,17.80296115,14.2693463,20.20811633,21.70481388
sp_t425g316nc_m0.0.gz,425,4.5,0,0.104100373,28.81619015,23.55797226,14.18714867,14.47592055,13.37968769,13.36356246,20.56338262,13.17961226,24.8807409,12.59529039,21.56420755,21.18134718,12.56551516,20.71312855,22.42119717,12.22974789,23.68160296,24.09517895,22.5297495,12.15076282,21.75817358,21.10440185,12.07975378,22.46728998,12.07454361,21.72223668,20.7547674,18.30303696,22.96041274,20.90168618,17.56412082,17.76484736,15.30342601,15.10987504,14.42280772,14.51096991,13.98581717,14.12436915,14.07923563,14.25001102,16.23122053,15.56007397,21.23897772,17.85680097,14.39910872,20.36390917,22.02351193
sp_t425g562nc_m0.0.gz,425,4.75,0,0.096398839,28.7528825,23.44841526,14.43840882,14.70374555,13.60623046,13.58716695,20.74536215,13.3998515,24.87533266,12.79476048,21.60312132,21.32896815,12.7643771,20.75407763,22.41379052,12.43458532,23.74465123,24.35973086,22.84735209,12.34626426,22.10622018,21.52150406,12.27539579,22.72268824,12.26587913,21.91018412,20.92998698,18.35267048,23.3235367,21.07152404,17.60968983,17.82835945,15.359502,15.1826096,14.54025032,14.6558406,14.17316368,14.32711368,14.27537854,14.45636594,16.45582945,15.77777115,21.24860878,17.92641564,14.54707025,20.56639519,22.40346599
sp_t425g1000nc_m0.0.gz,425,5,0,0.0884,28.69501465,23.33524516,14.71778952,14.95653873,13.85980959,13.83704375,20.98495603,13.6429061,24.90234698,13.01781502,21.68719059,21.5182373,12.98477679,20.83468322,22.47456858,12.6641773,23.83317104,24.69260074,23.21150087,12.56507562,22.51655169,22.01140675,12.4948453,23.01950093,12.48042948,22.10817577,21.11468498,18.41761665,23.7326045,21.26912718,17.67079202,17.90810669,15.43280231,15.27367616,14.67678345,14.82072917,14.38553687,14.55054848,14.49562452,14.6888587,16.70655261,16.01701311,21.30004207,18.00589431,14.71435343,20.82156969,22.83930003
sp_t425g1780nc_m0.0.gz,425,5.25,0,0.0803,28.59781927,23.22834888,15.01162599,15.22068334,14.13135233,14.10461548,21.29370786,13.89895793,24.97305321,13.25740891,21.83576084,21.76259452,13.22043127,20.97784328,22.60623612,12.9115436,23.96536061,25.09992377,23.61746594,12.80131935,22.98412879,22.56210965,12.73247515,23.33921125,12.71332497,22.30080149,21.29246357,18.50405389,24.14934248,21.47348898,17.7532744,18.00577526,15.53223578,15.39227837,14.83986969,15.01112844,14.62721562,14.79704043,14.74485471,14.94999952,16.97859519,16.26677639,21.41852705,18.09524644,14.90722477,21.13744505,23.32244212
sp_t425g3160nc_m0.0.gz,425,5.5,0,0.0803,28.26304285,22.95797457,15.06714814,15.24714158,14.17354139,14.14329955,21.52392852,13.92315725,24.92279546,13.27246607,21.87358192,21.89905645,13.23202209,21.00970989,22.62261209,12.93726295,23.92464727,25.25472181,23.7604014,12.81918453,23.18015528,22.8360201,12.75321913,23.3907852,12.73039548,22.20926859,21.18237556,18.37156044,24.28023599,21.40959304,17.6150192,17.86745131,15.43093407,15.31355312,14.80696127,14.99676476,14.66505578,14.82589919,14.78647818,14.99405775,17.01313232,16.27683734,21.43102023,17.94702726,14.89618701,21.3625111,23.5225638
sp_t450g10nc_m0.0.gz,450,3,0,0.1382,29.00342245,23.74807274,12.98316253,13.36749053,12.33115381,12.33354244,19.68046013,12.16756225,24.54391293,11.71889653,21.24194248,20.28920897,11.67655381,20.22673003,22.85395514,11.35020883,22.95046274,22.46799807,20.81803929,11.31873826,20.00190521,19.38744789,11.25702977,21.21495006,11.26378296,20.43267435,19.60340489,17.90650734,21.20301869,19.96418378,17.21317627,17.35631642,14.85751496,14.64484419,13.80912193,13.77297905,13.10149589,13.12508255,13.14408476,13.29522874,15.1231482,14.49894855,21.19031873,17.41406578,13.62865688,19.46147701,20.13160563
sp_t450g17nc_m0.0.gz,450,3.23,0,0.130929447,28.8792969,23.61006948,13.14716408,13.52190244,12.47960109,12.47934259,19.70720228,12.3134656,24.48354632,11.85496567,21.2188026,20.32622429,11.8152079,20.23819954,22.65464587,11.49034121,22.996388,22.62009999,20.9732299,11.45389092,20.15875079,19.49445303,11.39120304,21.32250096,11.39666089,20.57924759,19.73849165,17.95661604,21.36643541,20.06900405,17.25479878,17.40041295,14.92148713,14.7113056,13.89912229,13.88395377,13.23716968,13.27486123,13.28114803,13.43139779,15.26832209,14.64388838,21.07710213,17.46026631,13.74564498,19.47097794,20.29314451
sp_t450g31nc_m0.0.gz,450,3.49,0,0.126433788,28.80685456,23.47913345,13.27422594,13.63801086,12.59263024,12.5890839,19.69761172,12.42437211,24.37176499,11.95217669,21.14255513,20.32294007,11.91445369,20.19329141,22.40324718,11.58762669,22.97151737,22.70829974,21.08031061,11.54771663,20.26954574,19.55812881,11.48439842,21.37772575,11.48882612,20.67729378,19.8181705,17.95281115,21.46840127,20.10909038,17.24247193,17.38776025,14.93343551,14.72874477,13.94098667,13.94374097,13.31776357,13.37142436,13.36974898,13.51953417,15.37566891,14.7476418,20.93210388,17.45287578,13.81190425,19.44129095,20.41700692
sp_t450g56nc_m0.0.gz,450,3.75,0,0.123119353,28.73638944,23.34103471,13.38614429,13.7385051,12.68951643,12.68258456,19.67291175,12.51916829,24.25666295,12.03143624,21.04500949,20.30628056,11.99628791,20.12768837,22.15276905,11.66756619,22.92583044,22.79458036,21.1859752,11.62389271,20.38001392,19.64377398,11.55977061,21.43166595,11.5629653,20.76004098,19.88066027,17.92511301,21.57953338,20.13809454,17.20682965,17.3552917,14.92004616,14.72324366,13.96412487,13.98590156,13.3837914,13.45486817,13.44468324,13.59482863,15.46857614,14.83794929,20.78690407,17.42722591,13.86102072,19.40515212,20.54850103
sp_t450g100nc_m0.0.gz,450,4,0,0.1182,28.67235986,23.23846522,13.5286449,13.86889514,12.8168994,12.80668611,19.72041991,12.64493002,24.17690503,12.1413592,20.97457816,20.34864172,12.10938008,20.08641003,21.95169618,11.78042214,22.90479318,22.91720611,21.330413,11.73333386,20.53100141,19.7962699,11.66857904,21.52293314,11.67012441,20.86576653,19.96661841,17.9147142,21.73846876,20.19592978,17.18933046,17.34450348,14.92227657,14.73690148,14.01173798,14.05361365,13.47931185,13.56878529,13.55042876,13.7019577,15.58981264,14.9585761,20.68776613,17.42504467,13.93608721,19.45378006,20.72665622
sp_t450g178nc_m0.0.gz,450,4.25,0,0.111899414,28.67555777,23.16622642,13.70944941,14.03530559,12.97990743,12.96667888,19.80692504,12.80593835,24.13993395,12.28368266,20.95129635,20.42848953,12.25446554,20.08508587,21.81476918,11.92618698,22.92116341,23.08904842,21.53275473,11.87466621,20.74335581,20.03346877,11.80944686,21.66703678,11.80897061,21.00876207,20.0914953,17.93157067,21.96479436,20.2957802,17.19974671,17.3653518,14.95047873,14.77851291,14.09175882,14.15403603,13.61140988,13.71986057,13.69245886,13.84732854,15.7497882,15.11685654,20.64540715,17.45543074,14.04333453,19.55026117,20.96992995
sp_t450g316nc_m0.0.gz,450,4.5,0,0.104600378,28.67801162,23.09682971,13.92344565,14.23156314,13.17353073,13.15753422,19.95241462,12.99731045,24.13804729,12.45505883,20.9772349,20.55720868,12.42766616,20.1242259,21.74387386,12.1021853,22.96817712,23.30271317,21.78874572,12.04547547,21.01516369,20.349288,11.98030202,21.86151438,11.97735644,21.18044447,20.24702224,17.97100069,22.24904058,20.42919998,17.23327727,17.41236245,15.00115115,14.8433308,14.19858709,14.28200142,13.77530782,13.90203982,13.86512116,14.02596999,15.94352507,15.3052818,20.65072486,17.51154435,14.17653601,19.71024426,21.27399019
sp_t450g562nc_m0.0.gz,450,4.75,0,0.096798825,28.61615745,23.0285728,14.1690266,14.45540258,13.39596837,13.37720391,20.13970175,13.21589854,24.15881462,12.65266356,21.04205768,20.71806767,12.6252976,20.19380022,21.73213501,12.30554725,23.04244591,23.56622403,22.09813911,12.2418776,21.34976631,20.74450383,12.17726735,22.1068026,12.17107401,21.37485411,20.42492596,18.02581205,22.58945777,20.59520827,17.28278337,17.4779135,15.06569257,14.92251224,14.32186849,14.42885246,13.9630344,14.10599205,14.06163024,14.23145329,16.16772887,15.5220798,20.6889343,17.58370797,14.32712066,19.91544757,21.63904866
sp_t450g1000nc_m0.0.gz,450,5,0,0.0887,28.58156599,22.96888829,14.43276589,14.69538374,13.63679124,13.6146841,20.39017996,13.45105488,24.22318946,12.86809815,21.16464939,20.92882326,12.83870588,20.31509614,21.80144799,12.52828203,23.14568969,23.87948364,22.44550634,12.45708415,21.73274455,21.20142718,12.39370231,22.37053592,12.38344219,21.56153977,20.5963817,18.09389555,22.94755153,20.77221076,17.34557427,17.55381302,15.14985222,15.02299542,14.46860989,14.59917128,14.17991105,14.33381916,14.28556431,14.46408181,16.40899834,15.75229717,20.78065982,17.66258648,14.50037652,20.18516334,22.04679698
sp_t450g1780nc_m0.0.gz,450,5.25,0,0.0805,28.51549898,22.90395282,14.70886857,14.94538514,13.8930694,13.86723648,20.71132324,13.69813846,24.33884419,13.09882312,21.35303705,21.19724459,13.06583157,20.49939748,21.95275823,12.76811922,23.29310537,24.24425739,22.8212144,12.68917779,22.15245541,21.69957181,12.62779206,22.64825325,12.61345145,21.7357487,20.75428097,18.18079826,23.30721727,20.95273436,17.42709795,17.64328062,15.25901472,15.14990175,14.64119926,14.79371755,14.42463477,14.58239481,14.53519939,14.72128108,16.66522314,15.99098101,20.93862121,17.74877396,14.69766854,20.52192065,22.48144977
sp_t450g3160nc_m0.0.gz,450,5.5,0,0.0805,28.1794653,22.60884303,14.77240585,14.9802043,13.93954201,13.91019304,20.86709718,13.7297305,24.26437955,13.11741381,21.36714889,21.28716069,13.08033275,20.50900333,21.93515875,12.79743069,23.2605408,24.43420093,22.99941502,12.71082113,22.38365537,22.00828903,12.65220297,22.7266629,12.63396883,21.68233884,20.67915552,18.06176306,23.45759719,20.9159821,17.3029938,17.52416304,15.16357689,15.07272625,14.60622914,14.77897839,14.46086217,14.61501684,14.57730915,14.76974342,16.71207838,16.01310933,20.92779557,17.61918741,14.68635656,20.68739364,22.71703473
sp_t475g10nc_m0.0.gz,475,3,0,0.1394,28.75440084,23.10025488,12.7434824,13.1471812,12.1407889,12.14322886,19.09858122,11.99284982,23.79435572,11.58556273,20.6089284,19.67832337,11.54767926,19.60823078,22.24413491,11.23460646,22.21614587,21.71929313,20.1600727,11.21640799,19.33578675,18.79239049,11.15892152,20.68707947,11.16570439,19.88826661,19.10980656,17.57917142,20.69137792,19.55271494,16.8971342,17.0306586,14.54983068,14.36981324,13.57051936,13.54900925,12.90036865,12.91571947,12.94464256,13.08761549,14.84328487,14.26898321,20.58886939,17.09103776,13.4088865,18.88545853,19.47597493
sp_t475g17nc_m0.0.gz,475,3.23,0,0.132037415,28.65827632,22.99703801,12.91058846,13.3019375,12.29106459,12.29077497,19.14268859,12.14112651,23.73851291,11.72306283,20.59609982,19.73096079,11.68697067,19.62475229,22.04563718,11.37506368,22.28194723,21.87601348,20.31898958,11.35215322,19.50045306,18.89133654,11.29386279,20.79408715,11.29975429,20.04635239,19.25452475,17.63218415,20.83917007,19.65385436,16.93983045,17.07481576,14.61594741,14.44043408,13.66659946,13.66414408,13.0411145,13.06995675,13.08410707,13.22723828,14.99275974,14.4137255,20.48581362,17.13877314,13.53036774,18.90331806,19.64497687
sp_t475g31nc_m0.0.gz,475,3.49,0,0.127340477,28.59648008,22.89854765,13.0434625,13.42271601,12.40982146,12.40629655,19.14905439,12.25780707,23.63971329,11.8250038,20.53257984,19.74271206,11.79026417,19.588345,21.80228651,11.47545259,22.27968646,21.97281741,20.43054968,11.4493766,19.61798521,18.94984069,11.39060428,20.85185512,11.39556674,20.1563014,19.34402933,17.63414024,20.92732844,19.6939968,16.93180461,17.06527435,14.63317356,14.46356798,13.71421876,13.72699246,13.12353897,13.1678104,13.17414628,13.31761155,15.1062929,14.52003615,20.35001309,17.1354638,13.59974426,18.88384007,19.77321059
sp_t475g56nc_m0.0.gz,475,3.75,0,0.123919958,28.52730082,22.79588991,13.15699431,13.52375614,12.50895472,12.50212351,19.14666162,12.35492265,23.54227534,11.90682822,20.45421217,19.74619141,11.87421426,19.53769662,21.55675149,11.55729392,22.25292987,22.06801987,20.53862974,11.52797056,19.73293591,19.02658317,11.46847603,20.9046986,11.47228217,20.24783829,19.41332449,17.6106192,21.02222525,19.72134605,16.89891275,17.03428674,14.62503144,14.46283211,13.74217735,13.77093892,13.19054167,13.25123666,13.24893824,13.39290044,15.20184777,14.60938932,20.2166723,17.11162204,13.65067961,18.86509982,19.9056461
sp_t475g100nc_m0.0.gz,475,4,0,0.119,28.48585904,22.72796474,13.29979271,13.65383942,12.63672038,12.62661269,19.18906362,12.4812205,23.48025477,12.01654055,20.40406072,19.78967482,11.98659347,19.51455024,21.35645416,11.66834628,22.24836694,22.20228196,20.68647637,11.63601621,19.88862406,19.17087677,11.57588526,20.99723741,11.57823389,20.36431803,19.50709408,17.60615292,21.16481541,19.77933326,16.88594404,17.02686406,14.63476275,14.48269206,13.79571766,13.84116142,13.28721056,13.36602037,13.35507199,13.50043419,15.32677224,14.72953249,20.12807272,17.11264842,13.72834452,18.90100251,20.08535512
sp_t475g178nc_m0.0.gz,475,4.25,0,0.112499406,28.48764454,22.70017691,13.47953374,13.81959193,12.79999454,12.78683134,19.28986741,12.64314277,23.46044055,12.16022936,20.39803031,19.88380949,12.13299226,19.53027471,21.21520499,11.81492755,22.2747103,22.37946587,20.88410801,11.77916782,20.09604323,19.39276441,11.71852907,21.13733514,11.71903908,20.51335936,19.63502212,17.62784059,21.37046624,19.87778417,16.89999151,17.05024388,14.66953476,14.52979278,13.88134444,13.94408865,13.42097687,13.51840544,13.49847706,13.64654651,15.48846648,14.88714652,20.0960729,17.14530825,13.83857566,19.00473555,20.32097007
sp_t475g316nc_m0.0.gz,475,4.5,0,0.105100383,28.52698956,22.67682189,13.69120456,14.01471606,12.99254403,12.97653404,19.43505699,12.83442301,23.4758427,12.33141957,20.43871821,20.01640055,12.30618923,19.58521919,21.14011951,11.99009356,22.33074179,22.59636835,21.13321356,11.95008345,20.35920821,19.69049845,11.88932049,21.32448955,11.88744075,20.69021656,19.79254023,17.6714101,21.63439845,20.00921338,16.93644376,17.09880953,14.72667756,14.5997455,13.99298497,14.07341619,13.58495504,13.70072074,13.67124358,13.82425856,15.68223507,15.07541277,20.1141665,17.20292008,13.97378894,19.15947286,20.61397816
